"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021",0.0277777777777778,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021",0.0833333333333333,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021",0.347222222222222,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021",0.541666666666667,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021",0.152777777777778,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021",0.0833333333333333,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021",0.347222222222222,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021",0.416666666666667,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.138888888888889,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.305555555555556,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.388888888888889,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.0694444444444444,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.0138888888888889,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021",0.0833333333333333,0,"Same Consensus"
"15","Index","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021",0.0416666666666667,NA,"Index Case"
"16","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021",0.0555555555555556,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021",0.0277777777777778,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021",0.361111111111111,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021",0.513888888888889,0,"Same Consensus"
"20","Index","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021",0.263888888888889,NA,"Index Case"
"21","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021",0.0138888888888889,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021",0.0416666666666667,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021",0.680555555555556,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.125,0,"Same Consensus"
"25","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.388888888888889,0,"Same Consensus"
"26","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.0138888888888889,0,"Same Consensus"
"27","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.222222222222222,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.111111111111111,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021",0.138888888888889,0,"Same Consensus"
"30","Index","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021",0.694444444444444,NA,"Index Case"
"31","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021",0.0416666666666667,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_HXHT3XNQYEZ5VZZF-2021",0.263888888888889,0,"Same Consensus"
"33","USA-MA-CDCBI-CRSP_XY3TSIGCRTUKPYFT-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.0416666666666667,0,"Same Consensus"
"34","USA-MA-CDCBI-CRSP_WY5GSXVY2UFZY62Z-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.347222222222222,0,"Same Consensus"
"35","USA-MA-CDCBI-CRSP_WP3LWJ2QPEUAD6UP-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.208333333333333,0,"Same Consensus"
"36","USA-MA-CDCBI-CRSP_FHLMSIWYB3IUX3ET-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.0416666666666667,0,"Same Consensus"
"37","USA-MA-CDCBI-CRSP_CU2DOHNANA7G5K5R-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.0277777777777778,0,"Same Consensus"
"38","USA-MA-CDCBI-CRSP_A77RRPK3JSWSSDPZ-2021","USA-MA-CDCBI-CRSP_NWJCVY266CWKE6NS-2021",0.333333333333333,0,"Same Consensus"
