"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021",0.873015873015873,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_E56H5VH553JZDCBD-2021","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021",0.00793650793650794,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021",0.00793650793650794,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021",0.111111111111111,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_E56H5VH553JZDCBD-2021",0.00793650793650794,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021","USA-MA-CDCBI-CRSP_E56H5VH553JZDCBD-2021",0.865079365079365,1,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_E56H5VH553JZDCBD-2021",0.00793650793650794,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_E56H5VH553JZDCBD-2021",0.119047619047619,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.0158730158730159,2,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.396825396825397,2,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.0158730158730159,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.0476190476190476,2,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.0634920634920635,2,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_F42EUDI6MWG6WAZ7-2021",0.46031746031746,2,"Undetected Consensus Change"
"15","Index","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.134920634920635,NA,"Index Case"
"16","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.00793650793650794,2,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.0555555555555556,2,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.0873015873015873,2,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.0555555555555556,2,"Undetected Consensus Change"
"20","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_E2KVAD2S2EDQ5TV4-2021",0.658730158730159,2,"Undetected Consensus Change"
"21","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021","USA-MA-CDCBI-CRSP_DO5TGUQDMLMLIXK2-2021",0.0873015873015873,1,"Undetected Consensus Change"
"22","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_DO5TGUQDMLMLIXK2-2021",0.23015873015873,1,"Undetected Consensus Change"
"23","USA-MA-CDCBI-CRSP_2W6KWNFOB5APZRWS-2021","USA-MA-CDCBI-CRSP_DO5TGUQDMLMLIXK2-2021",0.00793650793650794,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_DO5TGUQDMLMLIXK2-2021",0.19047619047619,1,"Undetected Consensus Change"
"25","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_DO5TGUQDMLMLIXK2-2021",0.484126984126984,1,"Undetected Consensus Change"
"26","Index","USA-MA-CDCBI-CRSP_MKLOSKZUM6YCYIYG-2021",1,NA,"Index Case"
"27","USA-MA-CDCBI-CRSP_PTMKR2JIXNCSHLK4-2021","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021",0.0238095238095238,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021",0.0793650793650794,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021",0.0873015873015873,0,"Same Consensus"
"30","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021",0.80952380952381,0,"Same Consensus"
"31","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021",0.714285714285714,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_F6RJTTJDSPECISYT-2021","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021",0.00793650793650794,0,"Same Consensus"
"33","USA-MA-CDCBI-CRSP_AAXV3Y7RRW4O6FJL-2021","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021",0.0158730158730159,0,"Same Consensus"
"34","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021",0.261904761904762,0,"Same Consensus"
"35","Index","USA-MA-CDCBI-CRSP_7NDNOSFYK4RJ5TF3-2021",0.73015873015873,NA,"Index Case"
"36","USA-MA-CDCBI-CRSP_COAL6KE2IPC2RMJE-2021","USA-MA-CDCBI-CRSP_7NDNOSFYK4RJ5TF3-2021",0.111111111111111,2,"Undetected Consensus Change"
"37","USA-MA-CDCBI-CRSP_PTEZMFFOXGQ3FUFO-2021","USA-MA-CDCBI-CRSP_7NDNOSFYK4RJ5TF3-2021",0.134920634920635,2,"Undetected Consensus Change"
"38","USA-MA-CDCBI-CRSP_QDOR34E4RGQFO5CJ-2021","USA-MA-CDCBI-CRSP_7NDNOSFYK4RJ5TF3-2021",0.0238095238095238,2,"Undetected Consensus Change"
