"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_JAE3UJGB6S52ULCT-2022","USA-MA-CDCBI-CRSP_CU4AEBNF3NDONC2G-2022",0.709621993127148,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_3IQYT43L3QPVALIN-2022","USA-MA-CDCBI-CRSP_CU4AEBNF3NDONC2G-2022",0.290378006872852,2,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.00400916380297824,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_PTEAROALZUPV4IPM-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0011454753722795,1,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_KC2SG5XI24BAJR5T-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.129438717067583,1,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_ZLAT6OKJK6LHAQCQ-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0131729667812142,1,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_T3D3746QETKDWFUA-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0309278350515464,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_ETAXI3HZH75R65S2-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0126002290950745,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_W5473AJHV7SL7Z7H-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0446735395189003,1,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_5GGP2RIFQM56I7BW-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.011454753722795,1,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_EYN2WWOGYMX5LPMO-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0229095074455899,1,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_F3WEL4RVDBFP6XS5-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0160366552119129,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_EPO3ZQIIFYTB3IE4-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0372279495990836,1,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_RXBE57VQYLX22ALK-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0383734249713631,1,"Undetected Consensus Change"
"15","USA-MA-CDCBI-CRSP_HE7HAAF6WAZPAXGI-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0429553264604811,1,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_7QVFZS6MEG46KYES-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.13745704467354,1,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_VOA3NE5RREIFXTOH-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0292096219931271,1,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_Q4WL6LCTENUENRGI-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0967926689576174,1,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_Z5KJIWDIKFLHDGIN-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0572737686139748,1,"Undetected Consensus Change"
"20","USA-MA-CDCBI-CRSP_7K3G6WZ6BHO7W3MO-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0103092783505155,1,"Undetected Consensus Change"
"21","USA-MA-CDCBI-CRSP_PM7I3D7J7MG44E2O-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.00801832760595647,1,"Undetected Consensus Change"
"22","USA-MA-CDCBI-CRSP_TKX4G3MJQ5MLRQUL-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0463917525773196,1,"Undetected Consensus Change"
"23","USA-MA-CDCBI-CRSP_LOVYKSME4RJJKOKW-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0544100801832761,1,"Undetected Consensus Change"
"24","USA-MA-CDCBI-CRSP_SYJUSEKF2SZH75XB-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0435280641466208,1,"Undetected Consensus Change"
"25","USA-MA-CDCBI-CRSP_XBMLOELRLQOSAUXT-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0549828178694158,1,"Undetected Consensus Change"
"26","USA-MA-CDCBI-CRSP_HTETMFPZFLJ44VXZ-2022","USA-MA-CDCBI-CRSP_3C4MQDBUQKDN22ZC-2022",0.0567010309278351,1,"Undetected Consensus Change"
"27","USA-MA-CDCBI-CRSP_ZLAT6OKJK6LHAQCQ-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.0160366552119129,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_JLA2HHZFQEVDMAFJ-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.360252004581901,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_F6BD2NXZRVGCMX7L-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.338487972508591,0,"Same Consensus"
"30","USA-MA-CDCBI-CRSP_KZPJARAZXCUVVF7M-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.0572737686139748,0,"Same Consensus"
"31","USA-MA-CDCBI-CRSP_RXBE57VQYLX22ALK-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.0177548682703322,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_4XGSFIFJHYILMX7U-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.209049255441008,0,"Same Consensus"
"33","USA-MA-CDCBI-CRSP_LOVYKSME4RJJKOKW-2022","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022",0.0011454753722795,0,"Same Consensus"
"34","USA-MA-CDCBI-CRSP_OSZQZV37REXPVKWX-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.214203894616266,1,"Undetected Consensus Change"
"35","USA-MA-CDCBI-CRSP_ZLAT6OKJK6LHAQCQ-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.143757159221077,1,"Undetected Consensus Change"
"36","USA-MA-CDCBI-CRSP_JLA2HHZFQEVDMAFJ-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.116265750286369,1,"Undetected Consensus Change"
"37","USA-MA-CDCBI-CRSP_F6BD2NXZRVGCMX7L-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.0383734249713631,1,"Undetected Consensus Change"
"38","USA-MA-CDCBI-CRSP_KZPJARAZXCUVVF7M-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.215922107674685,1,"Undetected Consensus Change"
"39","USA-MA-CDCBI-CRSP_RCZ7BBZGS6QFCV5Z-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.0011454753722795,2,"Undetected Consensus Change"
"40","USA-MA-CDCBI-CRSP_RXBE57VQYLX22ALK-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.0887743413516609,1,"Undetected Consensus Change"
"41","USA-MA-CDCBI-CRSP_4XGSFIFJHYILMX7U-2022","USA-MA-CDCBI-CRSP_OOYCNDSAFAD64VQF-2022",0.1815578465063,1,"Undetected Consensus Change"
"42","USA-MA-CDCBI-CRSP_PTEAROALZUPV4IPM-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.000572737686139748,1,"Undetected Consensus Change"
"43","USA-MA-CDCBI-CRSP_KC2SG5XI24BAJR5T-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0515463917525773,1,"Undetected Consensus Change"
"44","USA-MA-CDCBI-CRSP_ZLAT6OKJK6LHAQCQ-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0366552119129439,1,"Undetected Consensus Change"
"45","USA-MA-CDCBI-CRSP_T3D3746QETKDWFUA-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.107101947308133,1,"Undetected Consensus Change"
"46","USA-MA-CDCBI-CRSP_ETAXI3HZH75R65S2-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.00744558991981672,1,"Undetected Consensus Change"
"47","USA-MA-CDCBI-CRSP_W5473AJHV7SL7Z7H-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0269186712485682,1,"Undetected Consensus Change"
"48","USA-MA-CDCBI-CRSP_KZPJARAZXCUVVF7M-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0011454753722795,1,"Undetected Consensus Change"
"49","USA-MA-CDCBI-CRSP_EYN2WWOGYMX5LPMO-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0320733104238259,1,"Undetected Consensus Change"
"50","USA-MA-CDCBI-CRSP_QYOWBHCQKQK2SJC6-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0206185567010309,1,"Undetected Consensus Change"
"51","USA-MA-CDCBI-CRSP_F3WEL4RVDBFP6XS5-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0189003436426117,1,"Undetected Consensus Change"
"52","USA-MA-CDCBI-CRSP_EPO3ZQIIFYTB3IE4-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.084192439862543,1,"Undetected Consensus Change"
"53","USA-MA-CDCBI-CRSP_HE7HAAF6WAZPAXGI-2022","USA-MA-CDCBI-CRSP_RXNIR6LZMLQWFSG3-2022",0.0320733104238259,1,"Undetected Consensus Change"
