"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021",0.361111111111111,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021",0.138888888888889,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021",0.305555555555556,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021",0.194444444444444,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021",0.111111111111111,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021",0.305555555555556,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021",0.333333333333333,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021",0.25,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021",0.305555555555556,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021",0.361111111111111,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021",0.166666666666667,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021",0.166666666666667,0,"Same Consensus"
"13","Index","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021",0.222222222222222,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_2EDAJDWX56MJSKPQ-2021","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021",0.305555555555556,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_TMPFLCNGW5O5NMZ2-2021","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021",0.111111111111111,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_VRUWVBH64C5HK5WZ-2021","USA-MA-CDCBI-CRSP_6REGRF3YZUIJRMX7-2021",0.361111111111111,0,"Same Consensus"
