"","From","To","Probability","Distance","Relationship"
"1","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022","USA-MA-Broad-CRSP_OUS4EQCAVADXKLEP-2022",0.444444444444444,0,"Same Consensus"
"2","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022","USA-MA-Broad-CRSP_OUS4EQCAVADXKLEP-2022",0.194444444444444,0,"Same Consensus"
"3","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022","USA-MA-Broad-CRSP_OUS4EQCAVADXKLEP-2022",0.361111111111111,0,"Same Consensus"
"4","Index","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022",0.388888888888889,NA,"Index Case"
"5","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022",0.416666666666667,0,"Same Consensus"
"6","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022",0.194444444444444,0,"Same Consensus"
"7","Index","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022",0.444444444444444,NA,"Index Case"
"8","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022",0.416666666666667,0,"Same Consensus"
"9","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022",0.138888888888889,0,"Same Consensus"
"10","Index","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022",0.166666666666667,NA,"Index Case"
"11","USA-MA-Broad-CRSP_OUS4EQCAVADXKLEP-2022","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022",0.0277777777777778,0,"Same Consensus"
"12","USA-MA-Broad-CRSP_RUSXP3EM7LKR7VHH-2022","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022",0.416666666666667,0,"Same Consensus"
"13","USA-MA-Broad-CRSP_5Y7EOWVNYHPKGKDO-2022","USA-MA-Broad-CRSP_JTGOWNUL7JLEK2Y6-2022",0.388888888888889,0,"Same Consensus"
