"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022",0.555555555555556,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022",0.037037037037037,1,"Minor Allele to Fixation"
"3","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022",0.407407407407407,0,"Same Consensus"
"4","Index","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022",0.0555555555555556,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022",0.481481481481481,1,"Fixation to Minor Allele"
"6","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022",0.462962962962963,1,"Fixation to Minor Allele"
"7","USA-MA-CDCBI-CRSP_46XOMMEOBFBVEE5F-2022","USA-MA-CDCBI-CRSP_WE53MRTK6NQMEYAZ-2022",1,1,"Undetected Consensus Change"
"8","Index","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022",0.388888888888889,NA,"Index Case"
"9","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022",0.555555555555556,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022",0.0555555555555556,1,"Minor Allele to Fixation"
"11","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022","USA-MA-CDCBI-CRSP_OOBKXOV3YOQNCHZP-2022",0.296296296296296,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022","USA-MA-CDCBI-CRSP_OOBKXOV3YOQNCHZP-2022",0.240740740740741,1,"Minor Allele to Fixation"
"13","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022","USA-MA-CDCBI-CRSP_OOBKXOV3YOQNCHZP-2022",0.462962962962963,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_3Q72UFLWZ7UJTJ3C-2022","USA-MA-CDCBI-CRSP_46XOMMEOBFBVEE5F-2022",0.388888888888889,1,"Undetected Consensus Change"
"15","USA-MA-CDCBI-CRSP_YKLYRQ6YL7DF6BFC-2022","USA-MA-CDCBI-CRSP_46XOMMEOBFBVEE5F-2022",0.203703703703704,2,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_I6OWXQ5ZTFKIIOH6-2022","USA-MA-CDCBI-CRSP_46XOMMEOBFBVEE5F-2022",0.407407407407407,1,"Undetected Consensus Change"
