"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021",0.864197530864197,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021",0.135802469135802,1,"Minor Allele to Fixation"
"3","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021","USA-MA-CDCBI-CRSP_XK2EBZUZMMZAK4MF-2021",0.172839506172839,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_XK2EBZUZMMZAK4MF-2021",0.333333333333333,1,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_XK2EBZUZMMZAK4MF-2021",0.111111111111111,2,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_ZPIZVU2TWSDBLXRK-2021","USA-MA-CDCBI-CRSP_XK2EBZUZMMZAK4MF-2021",0.382716049382716,0,"Same Consensus"
"7","Index","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021",1,NA,"Index Case"
"8","Index","USA-MA-CDCBI-CRSP_K4ON3XC4QXLCL7R3-2021",0.209876543209877,NA,"Index Case"
"9","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021","USA-MA-CDCBI-CRSP_K4ON3XC4QXLCL7R3-2021",0.0123456790123457,2,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_K4ON3XC4QXLCL7R3-2021",0.703703703703704,2,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_K4ON3XC4QXLCL7R3-2021",0.0740740740740741,3,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_RFALZ7UZMFMPLTPK-2021",1,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021",0.0123456790123457,1,"Fixation to Minor Allele"
"14","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021",0.987654320987654,1,"Fixation to Minor Allele"
"15","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021","USA-MA-CDCBI-CRSP_ZPIZVU2TWSDBLXRK-2021",0.037037037037037,1,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_XK2EBZUZMMZAK4MF-2021","USA-MA-CDCBI-CRSP_ZPIZVU2TWSDBLXRK-2021",0.592592592592593,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_ZPIZVU2TWSDBLXRK-2021",0.197530864197531,1,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_ZPIZVU2TWSDBLXRK-2021",0.172839506172839,2,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_OYVQLNT2R4SFOU6X-2021","USA-MA-CDCBI-CRSP_HR5BHBAESDPV7EDB-2021",0.0123456790123457,1,"Undetected Consensus Change"
"20","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_HR5BHBAESDPV7EDB-2021",0.962962962962963,1,"Undetected Consensus Change"
"21","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_HR5BHBAESDPV7EDB-2021",0.0246913580246914,2,"Undetected Consensus Change"
"22","USA-MA-CDCBI-CRSP_OX2XGM2IKFUYDBOE-2021","USA-MA-CDCBI-CRSP_KV27KQEAWRYK2QT7-2021",0.876543209876543,1,"Undetected Consensus Change"
"23","USA-MA-CDCBI-CRSP_SMB6UYKA6PTMOXVJ-2021","USA-MA-CDCBI-CRSP_KV27KQEAWRYK2QT7-2021",0.123456790123457,2,"Undetected Consensus Change"
