"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021",0.314814814814815,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021",0.62962962962963,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021",0.0555555555555556,0,"Same Consensus"
"4","Index","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021",0.537037037037037,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021",0.462962962962963,1,"Fixation to Minor Allele"
"6","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021","USA-MA-CDCBI-CRSP_EPR7Z7GQUBEKFNL6-2021",0.185185185185185,1,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021","USA-MA-CDCBI-CRSP_EPR7Z7GQUBEKFNL6-2021",0.0925925925925926,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021","USA-MA-CDCBI-CRSP_EPR7Z7GQUBEKFNL6-2021",0.351851851851852,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021","USA-MA-CDCBI-CRSP_EPR7Z7GQUBEKFNL6-2021",0.296296296296296,1,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021","USA-MA-CDCBI-CRSP_EPR7Z7GQUBEKFNL6-2021",0.0740740740740741,1,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021",0.111111111111111,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021",0.0185185185185185,1,"Minor Allele to Fixation"
"13","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021",0.851851851851852,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021",0.0185185185185185,0,"Same Consensus"
"15","Index","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021",0.462962962962963,NA,"Index Case"
"16","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021",0.537037037037037,1,"Minor Allele to Fixation"
"17","USA-MA-CDCBI-CRSP_RDJ7G2WDY43MZ6ZN-2021","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021",0.166666666666667,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_B27GI3JINJI7J7VB-2021","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021",0.0185185185185185,1,"Minor Allele to Fixation"
"19","USA-MA-CDCBI-CRSP_UGWXTNFD3JVKABDS-2021","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021",0.333333333333333,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_2VC6BHDTS7ZGPTTC-2021","USA-MA-CDCBI-CRSP_GBX3ZX7IO67ZX67H-2021",0.481481481481481,0,"Same Consensus"
