"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_SK3GYZRJ6INUCX2R-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.00555555555555556,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.0722222222222222,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.505555555555556,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.0166666666666667,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.0222222222222222,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.0388888888888889,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021",0.338888888888889,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.155555555555556,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.2,1,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0444444444444444,1,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.00555555555555556,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0444444444444444,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.105555555555556,1,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_TL4II3DHUFB3RQFM-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0166666666666667,1,"Undetected Consensus Change"
"15","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0388888888888889,1,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.166666666666667,1,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_UWHKJBWRAN6PVNNJ-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0166666666666667,2,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.144444444444444,1,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_2ZZUFZM2OFFYSLRR-2021","USA-MA-CDCBI-CRSP_FLZIW63HRC6PEFIU-2021",0.0611111111111111,1,"Undetected Consensus Change"
"20","Index","USA-MA-CDCBI-CRSP_SK3GYZRJ6INUCX2R-2021",1,NA,"Index Case"
"21","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.116666666666667,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_SK3GYZRJ6INUCX2R-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.0111111111111111,1,"Undetected Consensus Change"
"23","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.45,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.0111111111111111,1,"Minor Allele to Fixation"
"25","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.0111111111111111,0,"Same Consensus"
"26","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.0222222222222222,0,"Same Consensus"
"27","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.0277777777777778,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021",0.35,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021",0.00555555555555556,0,"Same Consensus"
"30","USA-MA-CDCBI-CRSP_SK3GYZRJ6INUCX2R-2021","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021",0.966666666666667,1,"Undetected Consensus Change"
"31","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021",0.00555555555555556,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021",0.0222222222222222,0,"Same Consensus"
"33","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.122222222222222,2,"Fixation to Minor Allele"
"34","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.127777777777778,2,"Fixation to Minor Allele"
"35","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.127777777777778,2,"Fixation to Minor Allele"
"36","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.1,2,"Fixation to Minor Allele"
"37","USA-MA-CDCBI-CRSP_TL4II3DHUFB3RQFM-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.111111111111111,2,"Fixation to Minor Allele"
"38","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.00555555555555556,2,"Fixation to Minor Allele"
"39","USA-MA-CDCBI-CRSP_2YGWC33R3LHGNBNH-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.0388888888888889,2,"Fixation to Minor Allele"
"40","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.133333333333333,2,"Fixation to Minor Allele"
"41","USA-MA-CDCBI-CRSP_UWHKJBWRAN6PVNNJ-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.0166666666666667,3,"Minor Allele to Fixation"
"42","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.0277777777777778,2,"Fixation to Minor Allele"
"43","USA-MA-CDCBI-CRSP_2ZZUFZM2OFFYSLRR-2021","USA-MA-CDCBI-CRSP_U6D7HVAUFW6FGMCV-2021",0.188888888888889,2,"Fixation to Minor Allele"
"44","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.127777777777778,1,"Fixation to Minor Allele"
"45","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.172222222222222,1,"Fixation to Minor Allele"
"46","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.3,1,"Fixation to Minor Allele"
"47","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.00555555555555556,1,"Fixation to Minor Allele"
"48","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.00555555555555556,1,"Fixation to Minor Allele"
"49","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.0555555555555556,1,"Fixation to Minor Allele"
"50","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021",0.333333333333333,1,"Fixation to Minor Allele"
"51","Index","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.15,NA,"Index Case"
"52","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.155555555555556,2,"Undetected Consensus Change"
"53","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.166666666666667,2,"Undetected Consensus Change"
"54","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.233333333333333,2,"Undetected Consensus Change"
"55","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.0111111111111111,2,"Undetected Consensus Change"
"56","USA-MA-CDCBI-CRSP_GMILAFP27F46PGYM-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.0444444444444444,2,"Undetected Consensus Change"
"57","USA-MA-CDCBI-CRSP_ESQAEV6OAE3K3NZO-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.0833333333333333,2,"Undetected Consensus Change"
"58","USA-MA-CDCBI-CRSP_ANQGXHWZJCZRIUSJ-2021","USA-MA-CDCBI-CRSP_XFC5VRJXSNIRNVED-2021",0.155555555555556,2,"Undetected Consensus Change"
"59","USA-MA-CDCBI-CRSP_QKJS5HSJBO7RSGED-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.183333333333333,0,"Same Consensus"
"60","USA-MA-CDCBI-CRSP_XV2IRO7WK3UJXGL6-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.222222222222222,0,"Same Consensus"
"61","USA-MA-CDCBI-CRSP_FREXKTMA34V6L2ZK-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.0388888888888889,0,"Same Consensus"
"62","USA-MA-CDCBI-CRSP_726ELEP22BCZ6LDO-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.00555555555555556,1,"Minor Allele to Fixation"
"63","USA-MA-CDCBI-CRSP_F62RC624K5N3YULJ-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.0888888888888889,0,"Same Consensus"
"64","USA-MA-CDCBI-CRSP_TL4II3DHUFB3RQFM-2021","USA-MA-CDCBI-CRSP_2D7VBFAWPQVRE2GT-2021",0.0277777777777778,0,"Same Consensus"
