"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_QYMRT4SSEGXSYVQW-2021",0.00854700854700855,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_65OTB6S3Z45UI6JP-2021","USA-MA-CDCBI-CRSP_QYMRT4SSEGXSYVQW-2021",0.0427350427350427,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_P6BHNNCDV5IIVANR-2021","USA-MA-CDCBI-CRSP_QYMRT4SSEGXSYVQW-2021",0.948717948717949,2,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021","USA-MA-CDCBI-CRSP_UKVQ4POAG2T7F7T5-2021",1,0,"Split Bottleneck"
"5","USA-MA-CDCBI-CRSP_QYMRT4SSEGXSYVQW-2021","USA-MA-CDCBI-CRSP_65OTB6S3Z45UI6JP-2021",0.957264957264957,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_P6BHNNCDV5IIVANR-2021","USA-MA-CDCBI-CRSP_65OTB6S3Z45UI6JP-2021",0.0427350427350427,2,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_P6BHNNCDV5IIVANR-2021","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021",0.128205128205128,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_R6DLVKFYL5DPT6PN-2021","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021",0.418803418803419,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_SVXRIJJGQXVV7IX6-2021","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021",0.0854700854700855,1,"Minor Allele to Fixation"
"10","USA-MA-CDCBI-CRSP_IHOQGFXZDGMF3E6K-2021","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021",0.367521367521368,0,"Same Consensus"
"11","Index","USA-MA-CDCBI-CRSP_P6BHNNCDV5IIVANR-2021",1,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_P6BHNNCDV5IIVANR-2021","USA-MA-CDCBI-CRSP_XVBSCFKYFQ2WEQKW-2021",1,2,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_NDUPKSRQKNYZIP7F-2021","USA-MA-CDCBI-CRSP_2W3J5GQ2JZXJUVIE-2021",0.102564102564103,1,"Undetected Consensus Change"
