"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022",0.407407407407407,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022",0.296296296296296,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022",0.296296296296296,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022",0.0185185185185185,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022",0.685185185185185,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022",0.296296296296296,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022","USA-MA-CDCBI-CRSP_EOLEPTAOPEMMWNUN-2022",0.148148148148148,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022","USA-MA-CDCBI-CRSP_EOLEPTAOPEMMWNUN-2022",0.240740740740741,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022","USA-MA-CDCBI-CRSP_EOLEPTAOPEMMWNUN-2022",0.333333333333333,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022","USA-MA-CDCBI-CRSP_EOLEPTAOPEMMWNUN-2022",0.277777777777778,0,"Same Consensus"
"11","Index","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022",1,NA,"Index Case"
"12","Index","USA-MA-CDCBI-CRSP_WQSHZIY7OFHKWR4M-2022",0.944444444444444,NA,"Index Case"
"13","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022","USA-MA-CDCBI-CRSP_WQSHZIY7OFHKWR4M-2022",0.0555555555555556,2,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_PDQXXIEC624OQJ3B-2022","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022",0.037037037037037,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_HPUZOONXN5NN7MDE-2022","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022",0.277777777777778,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_5QYIATG4ZRQ6K3UX-2022","USA-MA-CDCBI-CRSP_AD2NADCZIRLSFP5M-2022",0.685185185185185,0,"Same Consensus"
