"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_YKRPVKN3JIKVLTLW-2022","USA-MA-CDCBI-CRSP_RW3K4VM55X2XBXEW-2022",0.944444444444444,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022","USA-MA-CDCBI-CRSP_RW3K4VM55X2XBXEW-2022",0.0185185185185185,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022","USA-MA-CDCBI-CRSP_RW3K4VM55X2XBXEW-2022",0.037037037037037,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022","USA-MA-CDCBI-CRSP_YKRPVKN3JIKVLTLW-2022",0.648148148148148,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_RKDFVL3V7OAJGPC5-2022","USA-MA-CDCBI-CRSP_YKRPVKN3JIKVLTLW-2022",0.0555555555555556,1,"Minor Allele to Fixation"
"6","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022","USA-MA-CDCBI-CRSP_YKRPVKN3JIKVLTLW-2022",0.296296296296296,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_RW3K4VM55X2XBXEW-2022","USA-MA-CDCBI-CRSP_YOPGIXCQTRXNEOY4-2022",0.111111111111111,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_YKRPVKN3JIKVLTLW-2022","USA-MA-CDCBI-CRSP_YOPGIXCQTRXNEOY4-2022",0.833333333333333,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022","USA-MA-CDCBI-CRSP_YOPGIXCQTRXNEOY4-2022",0.0185185185185185,1,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022","USA-MA-CDCBI-CRSP_YOPGIXCQTRXNEOY4-2022",0.037037037037037,1,"Undetected Consensus Change"
"11","Index","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022",0.87037037037037,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_RKDFVL3V7OAJGPC5-2022","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022",0.0925925925925926,1,"Minor Allele to Fixation"
"13","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022",0.037037037037037,0,"Same Consensus"
"14","Index","USA-MA-CDCBI-CRSP_RKDFVL3V7OAJGPC5-2022",0.0925925925925926,NA,"Index Case"
"15","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022","USA-MA-CDCBI-CRSP_RKDFVL3V7OAJGPC5-2022",0.907407407407407,1,"Fixation to Minor Allele"
"16","Index","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022",0.037037037037037,NA,"Index Case"
"17","USA-MA-CDCBI-CRSP_EYVEWTBVXSMGIKP7-2022","USA-MA-CDCBI-CRSP_NMJUH7GL4HRXXQKN-2022",0.962962962962963,0,"Same Consensus"
