"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_QES45UCHOKF4LWWJ-2021","USA-MA-CDCBI-CRSP_4U6WX63RK5LQLMK6-2021",0.952380952380952,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021","USA-MA-CDCBI-CRSP_4U6WX63RK5LQLMK6-2021",0.0476190476190476,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021","USA-MA-CDCBI-CRSP_QES45UCHOKF4LWWJ-2021",1,0,"Same Consensus"
"4","Index","USA-MA-CDCBI-CRSP_ZYPKNM3V7RLVYU7U-2021",0.0158730158730159,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021","USA-MA-CDCBI-CRSP_ZYPKNM3V7RLVYU7U-2021",0.984126984126984,1,"Undetected Consensus Change"
"6","Index","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021",0.936507936507937,NA,"Index Case"
"7","USA-MA-CDCBI-CRSP_ZYPKNM3V7RLVYU7U-2021","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021",0.0158730158730159,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_JHQJACV5WYI5S2T6-2021","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021",0.0476190476190476,1,"Undetected Consensus Change"
"9","Index","USA-MA-CDCBI-CRSP_JHQJACV5WYI5S2T6-2021",0.0476190476190476,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021","USA-MA-CDCBI-CRSP_JHQJACV5WYI5S2T6-2021",0.952380952380952,1,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_4U6WX63RK5LQLMK6-2021","USA-MA-CDCBI-CRSP_ZHQSLOOYOV5PDT5N-2021",0.0634920634920635,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_QES45UCHOKF4LWWJ-2021","USA-MA-CDCBI-CRSP_ZHQSLOOYOV5PDT5N-2021",0.888888888888889,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_PPEQ6XLP4IAJ3ACZ-2021","USA-MA-CDCBI-CRSP_ZHQSLOOYOV5PDT5N-2021",0.0476190476190476,2,"Undetected Consensus Change"
"14","Index","USA-MA-CDCBI-CRSP_SVSLBMEKOQ5Z6JD3-2021",0.349206349206349,NA,"Index Case"
"15","USA-MA-CDCBI-CRSP_4U6WX63RK5LQLMK6-2021","USA-MA-CDCBI-CRSP_SVSLBMEKOQ5Z6JD3-2021",0.507936507936508,2,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_QES45UCHOKF4LWWJ-2021","USA-MA-CDCBI-CRSP_SVSLBMEKOQ5Z6JD3-2021",0.142857142857143,2,"Undetected Consensus Change"
