"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021","USA-MA-CDCBI-CRSP_OMNKAA5ZYZSMCMOD-2021",0.666666666666667,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021","USA-MA-CDCBI-CRSP_OMNKAA5ZYZSMCMOD-2021",0.333333333333333,0,"Same Consensus"
"3","Index","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021",0.0666666666666667,NA,"Index Case"
"4","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021",0.933333333333333,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021","USA-MA-CDCBI-CRSP_DOLLOTHTHA54GLGW-2021",0.0666666666666667,2,"Fixation to Minor Allele"
"6","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021","USA-MA-CDCBI-CRSP_DOLLOTHTHA54GLGW-2021",0.933333333333333,2,"Fixation to Minor Allele"
"7","Index","USA-MA-CDCBI-CRSP_KZNJZMWPK46G5PHI-2021",0.0444444444444444,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021","USA-MA-CDCBI-CRSP_KZNJZMWPK46G5PHI-2021",0.0666666666666667,2,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021","USA-MA-CDCBI-CRSP_KZNJZMWPK46G5PHI-2021",0.888888888888889,2,"Undetected Consensus Change"
"10","Index","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021",0.888888888888889,NA,"Index Case"
"11","USA-MA-CDCBI-CRSP_UVRORLK34R7JERUU-2021","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021",0.0666666666666667,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_KZNJZMWPK46G5PHI-2021","USA-MA-CDCBI-CRSP_DDNJVOON7J3F7UKH-2021",0.0444444444444444,2,"Undetected Consensus Change"
