"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022","USA-MA-CDCBI-CRSP_2OU2PK76PCNXN4K3-2022",0.222222222222222,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022","USA-MA-CDCBI-CRSP_2OU2PK76PCNXN4K3-2022",0.133333333333333,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022","USA-MA-CDCBI-CRSP_2OU2PK76PCNXN4K3-2022",0.444444444444444,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022","USA-MA-CDCBI-CRSP_2OU2PK76PCNXN4K3-2022",0.2,1,"Undetected Consensus Change"
"5","Index","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022",0.0444444444444444,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022",0.133333333333333,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022",0.577777777777778,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022",0.244444444444444,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022",0.222222222222222,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022",0.577777777777778,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022",0.2,0,"Same Consensus"
"12","Index","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022",0.866666666666667,NA,"Index Case"
"13","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022",0.0444444444444444,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022",0.0888888888888889,0,"Same Consensus"
"15","Index","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022",0.0888888888888889,NA,"Index Case"
"16","USA-MA-CDCBI-CRSP_GJBLRR2QYNJ2B3DW-2022","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022",0.155555555555556,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_WH34KDYZJ37WQYVR-2022","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022",0.111111111111111,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_W6TPSZHBRVCWPGIE-2022","USA-MA-CDCBI-CRSP_QEUQPIH32TZQ2CQ5-2022",0.644444444444444,0,"Same Consensus"
