"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022",0.888888888888889,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022",0.111111111111111,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022","USA-MA-CDCBI-CRSP_KFP65S7ZBRKCHLDF-2022",0.0555555555555556,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_ZH5MMXLJ2YGZ2UQN-2022","USA-MA-CDCBI-CRSP_KFP65S7ZBRKCHLDF-2022",0.0185185185185185,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022","USA-MA-CDCBI-CRSP_KFP65S7ZBRKCHLDF-2022",0.296296296296296,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_35DKEGK4OU3QEEIR-2022","USA-MA-CDCBI-CRSP_KFP65S7ZBRKCHLDF-2022",0.62962962962963,0,"Split Bottleneck"
"7","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022","USA-MA-CDCBI-CRSP_ZH5MMXLJ2YGZ2UQN-2022",0.0925925925925926,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_KFP65S7ZBRKCHLDF-2022","USA-MA-CDCBI-CRSP_ZH5MMXLJ2YGZ2UQN-2022",0.185185185185185,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022","USA-MA-CDCBI-CRSP_ZH5MMXLJ2YGZ2UQN-2022",0.296296296296296,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_35DKEGK4OU3QEEIR-2022","USA-MA-CDCBI-CRSP_ZH5MMXLJ2YGZ2UQN-2022",0.425925925925926,0,"Same Consensus"
"11","Index","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022",0.111111111111111,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022",0.888888888888889,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022","USA-MA-CDCBI-CRSP_35DKEGK4OU3QEEIR-2022",0.296296296296296,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022","USA-MA-CDCBI-CRSP_35DKEGK4OU3QEEIR-2022",0.703703703703704,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_UWHI5BJQA77TUOKM-2022","USA-MA-CDCBI-CRSP_Q7VDSG3UKUGO32FA-2022",0.388888888888889,1,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_6NUI74RXZSOVFRCX-2022","USA-MA-CDCBI-CRSP_Q7VDSG3UKUGO32FA-2022",0.574074074074074,1,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_35DKEGK4OU3QEEIR-2022","USA-MA-CDCBI-CRSP_Q7VDSG3UKUGO32FA-2022",0.037037037037037,1,"Undetected Consensus Change"
