"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_MMP6R7CA2CTINUDQ-2021","USA-MA-CDCBI-CRSP_UQOZJ3H23EPK44NV-2021",0.333333333333333,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_QRQ3WYGHRPQUEO3F-2021","USA-MA-CDCBI-CRSP_UQOZJ3H23EPK44NV-2021",0.266666666666667,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_XMIK72NCJOLVEA6E-2021","USA-MA-CDCBI-CRSP_UQOZJ3H23EPK44NV-2021",0.4,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_UQOZJ3H23EPK44NV-2021","USA-MA-CDCBI-CRSP_BZT2QDZAPYQGYIIN-2021",0.222222222222222,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_MMP6R7CA2CTINUDQ-2021","USA-MA-CDCBI-CRSP_BZT2QDZAPYQGYIIN-2021",0.0222222222222222,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_QRQ3WYGHRPQUEO3F-2021","USA-MA-CDCBI-CRSP_BZT2QDZAPYQGYIIN-2021",0.0666666666666667,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_XMIK72NCJOLVEA6E-2021","USA-MA-CDCBI-CRSP_BZT2QDZAPYQGYIIN-2021",0.688888888888889,0,"Same Consensus"
"8","Index","USA-MA-CDCBI-CRSP_MMP6R7CA2CTINUDQ-2021",1,NA,"Index Case"
"9","USA-MA-CDCBI-CRSP_MMP6R7CA2CTINUDQ-2021","USA-MA-CDCBI-CRSP_QRQ3WYGHRPQUEO3F-2021",1,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_UQOZJ3H23EPK44NV-2021","USA-MA-CDCBI-CRSP_XMIK72NCJOLVEA6E-2021",0.0888888888888889,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_MMP6R7CA2CTINUDQ-2021","USA-MA-CDCBI-CRSP_XMIK72NCJOLVEA6E-2021",0.6,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_QRQ3WYGHRPQUEO3F-2021","USA-MA-CDCBI-CRSP_XMIK72NCJOLVEA6E-2021",0.311111111111111,0,"Same Consensus"
