"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_ORVQZV7ZXVBSZD7Y-2022",0.8,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022","USA-MA-CDCBI-CRSP_ORVQZV7ZXVBSZD7Y-2022",0.0666666666666667,2,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022","USA-MA-CDCBI-CRSP_ORVQZV7ZXVBSZD7Y-2022",0.133333333333333,2,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022","USA-MA-CDCBI-CRSP_FHNDK2QJ6AN7HVYF-2022",0.177777777777778,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_6I4OG5PSJEBKEG6I-2022","USA-MA-CDCBI-CRSP_FHNDK2QJ6AN7HVYF-2022",0.0444444444444444,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022","USA-MA-CDCBI-CRSP_FHNDK2QJ6AN7HVYF-2022",0.777777777777778,0,"Same Consensus"
"7","Index","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022",0.0888888888888889,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022",0.911111111111111,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022","USA-MA-CDCBI-CRSP_6I4OG5PSJEBKEG6I-2022",0.244444444444444,0,"Split Bottleneck"
"10","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022","USA-MA-CDCBI-CRSP_6I4OG5PSJEBKEG6I-2022",0.755555555555556,0,"Same Consensus"
"11","Index","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022",0.911111111111111,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_MOBTZZD57YYJWYLJ-2022","USA-MA-CDCBI-CRSP_SDAWNQ4O2Q72CEHH-2022",0.0888888888888889,0,"Same Consensus"
