"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021",0.416666666666667,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021",0.222222222222222,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_74GXSNCF7OW5WBQ2-2021","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021",0.361111111111111,0,"Same Consensus"
"4","Index","USA-MA-CDCBI-CRSP_6E637XB6DTGHNOMY-2021",0.583333333333333,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021","USA-MA-CDCBI-CRSP_6E637XB6DTGHNOMY-2021",0.388888888888889,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021","USA-MA-CDCBI-CRSP_6E637XB6DTGHNOMY-2021",0.0277777777777778,0,"Same Consensus"
"7","Index","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021",0.166666666666667,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021",0.555555555555556,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_74GXSNCF7OW5WBQ2-2021","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021",0.277777777777778,0,"Same Consensus"
"10","Index","USA-MA-CDCBI-CRSP_74GXSNCF7OW5WBQ2-2021",0.416666666666667,NA,"Index Case"
"11","USA-MA-CDCBI-CRSP_JYJWS4JC2HKIGRGU-2021","USA-MA-CDCBI-CRSP_74GXSNCF7OW5WBQ2-2021",0.416666666666667,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_J72NPIROPDL27NJG-2021","USA-MA-CDCBI-CRSP_74GXSNCF7OW5WBQ2-2021",0.166666666666667,0,"Same Consensus"
