"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.23015873015873,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.174603174603175,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_SZCSM4CT3L74NUHE-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.0555555555555556,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_UPVTS7EVW4CSHF4C-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.293650793650794,1,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_KGRLI2TWYGURUPDI-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.134920634920635,1,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_LZK3ZWFCUHHXQNX7-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.0158730158730159,1,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_H5GWCROXX2VZOQOU-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.0396825396825397,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_SOSFWVP6YNYB7WTM-2021","USA-MA-CDCBI-CRSP_T6KBKZ2MTBXSLSIU-2021",0.0555555555555556,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.373015873015873,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.0793650793650794,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_SZCSM4CT3L74NUHE-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.0793650793650794,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_UPVTS7EVW4CSHF4C-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.277777777777778,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_KGRLI2TWYGURUPDI-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.0634920634920635,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_LZK3ZWFCUHHXQNX7-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.00793650793650794,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_H5GWCROXX2VZOQOU-2021","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021",0.119047619047619,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.301587301587302,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_SZCSM4CT3L74NUHE-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.0396825396825397,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_UPVTS7EVW4CSHF4C-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.206349206349206,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_KGRLI2TWYGURUPDI-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.301587301587302,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_LZK3ZWFCUHHXQNX7-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.0555555555555556,0,"Same Consensus"
"21","USA-MA-CDCBI-CRSP_SOSFWVP6YNYB7WTM-2021","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021",0.0952380952380952,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021",0.00793650793650794,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_KGRLI2TWYGURUPDI-2021","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021",0.142857142857143,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_LZK3ZWFCUHHXQNX7-2021","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021",0.76984126984127,0,"Same Consensus"
"25","USA-MA-CDCBI-CRSP_SOSFWVP6YNYB7WTM-2021","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021",0.0793650793650794,0,"Same Consensus"
"26","USA-MA-CDCBI-CRSP_LGCYL6WAR2EHTIMF-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.19047619047619,1,"Undetected Consensus Change"
"27","USA-MA-CDCBI-CRSP_G6OUUJ776ND3TEDU-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.166666666666667,1,"Undetected Consensus Change"
"28","USA-MA-CDCBI-CRSP_LQFQZK447URJTULZ-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.0317460317460317,1,"Undetected Consensus Change"
"29","USA-MA-CDCBI-CRSP_SZCSM4CT3L74NUHE-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.0634920634920635,1,"Undetected Consensus Change"
"30","USA-MA-CDCBI-CRSP_UPVTS7EVW4CSHF4C-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.174603174603175,1,"Undetected Consensus Change"
"31","USA-MA-CDCBI-CRSP_KGRLI2TWYGURUPDI-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.0714285714285714,1,"Undetected Consensus Change"
"32","USA-MA-CDCBI-CRSP_LZK3ZWFCUHHXQNX7-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.00793650793650794,1,"Undetected Consensus Change"
"33","USA-MA-CDCBI-CRSP_H5GWCROXX2VZOQOU-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.285714285714286,1,"Undetected Consensus Change"
"34","USA-MA-CDCBI-CRSP_SOSFWVP6YNYB7WTM-2021","USA-MA-CDCBI-CRSP_XJTX2VLVIDQJ3EM6-2021",0.00793650793650794,1,"Undetected Consensus Change"
"35","USA-MA-CDCBI-CRSP_SOSFWVP6YNYB7WTM-2021","USA-MA-CDCBI-CRSP_SZCSM4CT3L74NUHE-2021",1,0,"Split Bottleneck"
"36","Index","USA-MA-CDCBI-CRSP_PXMWG6AEHCVID6NY-2021",0.547619047619048,NA,"Index Case"
