"","From","To","Probability","Distance","Relationship"
"1","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022","USA-MA-Broad-CRSP_GSICDDNHV67NOJIM-2022",1,1,"Minor Allele to Fixation"
"2","Index","USA-MA-Broad-CRSP_XKDTACJNIIQ3A2ZE-2022",0.694444444444444,NA,"Index Case"
"3","USA-MA-Broad-CRSP_FADWNO5ARWKEXEE4-2022","USA-MA-Broad-CRSP_XKDTACJNIIQ3A2ZE-2022",0.166666666666667,0,"Same Consensus"
"4","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022","USA-MA-Broad-CRSP_XKDTACJNIIQ3A2ZE-2022",0.138888888888889,0,"Same Consensus"
"5","Index","USA-MA-Broad-CRSP_FADWNO5ARWKEXEE4-2022",0.166666666666667,NA,"Index Case"
"6","USA-MA-Broad-CRSP_XKDTACJNIIQ3A2ZE-2022","USA-MA-Broad-CRSP_FADWNO5ARWKEXEE4-2022",0.611111111111111,0,"Same Consensus"
"7","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022","USA-MA-Broad-CRSP_FADWNO5ARWKEXEE4-2022",0.222222222222222,0,"Same Consensus"
"8","Index","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022",0.138888888888889,NA,"Index Case"
"9","USA-MA-Broad-CRSP_XKDTACJNIIQ3A2ZE-2022","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022",0.444444444444444,0,"Same Consensus"
"10","USA-MA-Broad-CRSP_FADWNO5ARWKEXEE4-2022","USA-MA-Broad-CRSP_UREJZGSR4XIB5C42-2022",0.416666666666667,0,"Same Consensus"
