"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_ADZI2DP4G5H4N7OZ-2022",0.037037037037037,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_BEQ2ECKETDMA5VMZ-2022","USA-MA-CDCBI-CRSP_ADZI2DP4G5H4N7OZ-2022",0.962962962962963,2,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_AR3CZIARM63YUVUV-2022","USA-MA-CDCBI-CRSP_UPKQ33T6U2DDHKIT-2022",1,0,"Same Consensus"
"4","Index","USA-MA-CDCBI-CRSP_4SK3RAAOXUMI3RBX-2022",0.123456790123457,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_BNWA6TNPW7TQSUFM-2022","USA-MA-CDCBI-CRSP_4SK3RAAOXUMI3RBX-2022",0.728395061728395,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_JIC3E7HT3DVFULAS-2022","USA-MA-CDCBI-CRSP_4SK3RAAOXUMI3RBX-2022",0.148148148148148,1,"Undetected Consensus Change"
"7","Index","USA-MA-CDCBI-CRSP_AWRVZ6IC7CGNY676-2022",0.0740740740740741,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_AR3CZIARM63YUVUV-2022","USA-MA-CDCBI-CRSP_AWRVZ6IC7CGNY676-2022",0.925925925925926,2,"Undetected Consensus Change"
"9","Index","USA-MA-CDCBI-CRSP_BNWA6TNPW7TQSUFM-2022",0.333333333333333,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_4SK3RAAOXUMI3RBX-2022","USA-MA-CDCBI-CRSP_BNWA6TNPW7TQSUFM-2022",0.271604938271605,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_JIC3E7HT3DVFULAS-2022","USA-MA-CDCBI-CRSP_BNWA6TNPW7TQSUFM-2022",0.395061728395062,1,"Undetected Consensus Change"
"12","Index","USA-MA-CDCBI-CRSP_JIC3E7HT3DVFULAS-2022",0.54320987654321,NA,"Index Case"
"13","USA-MA-CDCBI-CRSP_4SK3RAAOXUMI3RBX-2022","USA-MA-CDCBI-CRSP_JIC3E7HT3DVFULAS-2022",0.123456790123457,1,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_BNWA6TNPW7TQSUFM-2022","USA-MA-CDCBI-CRSP_JIC3E7HT3DVFULAS-2022",0.333333333333333,1,"Undetected Consensus Change"
"15","USA-MA-CDCBI-CRSP_UPKQ33T6U2DDHKIT-2022","USA-MA-CDCBI-CRSP_BEQ2ECKETDMA5VMZ-2022",0.0123456790123457,1,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_AWRVZ6IC7CGNY676-2022","USA-MA-CDCBI-CRSP_BEQ2ECKETDMA5VMZ-2022",0.111111111111111,1,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_AR3CZIARM63YUVUV-2022","USA-MA-CDCBI-CRSP_BEQ2ECKETDMA5VMZ-2022",0.851851851851852,1,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_SBFRJ4PY7NWXRFQW-2022","USA-MA-CDCBI-CRSP_BEQ2ECKETDMA5VMZ-2022",0.0246913580246914,1,"Undetected Consensus Change"
"19","Index","USA-MA-CDCBI-CRSP_AR3CZIARM63YUVUV-2022",0.987654320987654,NA,"Index Case"
"20","USA-MA-CDCBI-CRSP_AWRVZ6IC7CGNY676-2022","USA-MA-CDCBI-CRSP_AR3CZIARM63YUVUV-2022",0.0123456790123457,2,"Undetected Consensus Change"
"21","USA-MA-CDCBI-CRSP_AWRVZ6IC7CGNY676-2022","USA-MA-CDCBI-CRSP_SBFRJ4PY7NWXRFQW-2022",1,0,"Same Consensus"
