"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021",0.907407407407407,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_QOYWXRPCT36UCBIV-2021","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021",0.0740740740740741,0,"Split Bottleneck"
"3","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021",0.0185185185185185,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021",0.0925925925925926,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_QOYWXRPCT36UCBIV-2021","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021",0.037037037037037,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021",0.333333333333333,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_4V3SNHZWA2RGKM6C-2021","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021",0.166666666666667,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021",0.37037037037037,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_QOYWXRPCT36UCBIV-2021",0.0740740740740741,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021","USA-MA-CDCBI-CRSP_QOYWXRPCT36UCBIV-2021",0.925925925925926,0,"Split Bottleneck"
"11","Index","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021",0.0185185185185185,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021",0.851851851851852,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_QOYWXRPCT36UCBIV-2021","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021",0.0740740740740741,1,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021",0.0555555555555556,0,"Split Bottleneck"
"15","USA-MA-CDCBI-CRSP_SXSJMFEFAEJ4AC7Q-2021","USA-MA-CDCBI-CRSP_4V3SNHZWA2RGKM6C-2021",0.222222222222222,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021","USA-MA-CDCBI-CRSP_4V3SNHZWA2RGKM6C-2021",0.481481481481481,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021","USA-MA-CDCBI-CRSP_4V3SNHZWA2RGKM6C-2021",0.296296296296296,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_RDLIGRC5ARIQ57V5-2021","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021",0.0555555555555556,1,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_KIXBK55GSTEN7KJ3-2021","USA-MA-CDCBI-CRSP_CHAWJRSMALAJV5B5-2021",0.944444444444444,0,"Split Bottleneck"
