"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022",0.12962962962963,NA,"Index Case"
"2","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022",0.0555555555555556,0,"Same Consensus"
"3","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022",0.111111111111111,0,"Same Consensus"
"4","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022",0.240740740740741,0,"Same Consensus"
"5","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022",0.462962962962963,0,"Same Consensus"
"6","Index","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.037037037037037,NA,"Index Case"
"7","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.185185185185185,0,"Same Consensus"
"8","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.12962962962963,0,"Same Consensus"
"9","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.0555555555555556,0,"Same Consensus"
"10","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.12962962962963,0,"Same Consensus"
"11","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022",0.462962962962963,0,"Same Consensus"
"12","Index","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.111111111111111,NA,"Index Case"
"13","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.277777777777778,0,"Same Consensus"
"14","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.037037037037037,0,"Same Consensus"
"15","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.0185185185185185,0,"Same Consensus"
"16","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.222222222222222,0,"Same Consensus"
"17","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022",0.333333333333333,0,"Same Consensus"
"18","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022",0.185185185185185,0,"Same Consensus"
"19","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022",0.0555555555555556,0,"Same Consensus"
"20","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022",0.0555555555555556,0,"Same Consensus"
"21","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022",0.277777777777778,0,"Same Consensus"
"22","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022","USA-MA-Broad-CRSP_M2VMB6YXXWSFJB42-2022",0.425925925925926,0,"Same Consensus"
"23","Index","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022",0.222222222222222,NA,"Index Case"
"24","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022",0.148148148148148,0,"Same Consensus"
"25","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022",0.037037037037037,0,"Same Consensus"
"26","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022",0.12962962962963,0,"Same Consensus"
"27","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022",0.462962962962963,0,"Same Consensus"
"28","Index","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022",0.5,NA,"Index Case"
"29","USA-MA-Broad-CRSP_JMYU5D6XQEO4KOHD-2022","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022",0.12962962962963,0,"Same Consensus"
"30","USA-MA-Broad-CRSP_VJNAUOF37ML5NW5D-2022","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022",0.0185185185185185,0,"Same Consensus"
"31","USA-MA-Broad-CRSP_PLM6P7ZWWIKJLYPQ-2022","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022",0.111111111111111,0,"Same Consensus"
"32","USA-MA-Broad-CRSP_DVAA75GJPOUVPMFL-2022","USA-MA-Broad-CRSP_4VVFKWT7WHQPCQLI-2022",0.240740740740741,0,"Same Consensus"
