"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_WPLFBLA7LGTJWTHN-2021",0.0277777777777778,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021","USA-MA-CDCBI-CRSP_WPLFBLA7LGTJWTHN-2021",0.972222222222222,1,"Undetected Consensus Change"
"3","Index","USA-MA-CDCBI-CRSP_SKQ5CCBBEL4HBLXJ-2021",0.0555555555555556,NA,"Index Case"
"4","USA-MA-CDCBI-CRSP_WPLFBLA7LGTJWTHN-2021","USA-MA-CDCBI-CRSP_SKQ5CCBBEL4HBLXJ-2021",0.472222222222222,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021","USA-MA-CDCBI-CRSP_SKQ5CCBBEL4HBLXJ-2021",0.472222222222222,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_WPLFBLA7LGTJWTHN-2021","USA-MA-CDCBI-CRSP_JROJYJ7IYWOKZTA5-2021",0.222222222222222,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_SKQ5CCBBEL4HBLXJ-2021","USA-MA-CDCBI-CRSP_JROJYJ7IYWOKZTA5-2021",0.305555555555556,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021","USA-MA-CDCBI-CRSP_JROJYJ7IYWOKZTA5-2021",0.472222222222222,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021",0.916666666666667,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_WPLFBLA7LGTJWTHN-2021","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021",0.0277777777777778,1,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_SKQ5CCBBEL4HBLXJ-2021","USA-MA-CDCBI-CRSP_NOQMUEGVBH32TFXQ-2021",0.0555555555555556,0,"Same Consensus"
