"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021",0.0555555555555556,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_BDOJM2Z6DMGKPNMC-2021","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021",0.0555555555555556,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021",0.851851851851852,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_STRKUUYVUVDHG3QJ-2021","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021",0.037037037037037,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_TEIUXXH3W2J5Q6AK-2021",0.314814814814815,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021","USA-MA-CDCBI-CRSP_TEIUXXH3W2J5Q6AK-2021",0.0555555555555556,2,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_TBXZNFLUT5ARXHX5-2021","USA-MA-CDCBI-CRSP_TEIUXXH3W2J5Q6AK-2021",0.481481481481481,0,"Split Bottleneck"
"8","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021","USA-MA-CDCBI-CRSP_TEIUXXH3W2J5Q6AK-2021",0.148148148148148,2,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_STRKUUYVUVDHG3QJ-2021","USA-MA-CDCBI-CRSP_BDOJM2Z6DMGKPNMC-2021",1,0,"Split Bottleneck"
"10","Index","USA-MA-CDCBI-CRSP_TBXZNFLUT5ARXHX5-2021",0.296296296296296,NA,"Index Case"
"11","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021","USA-MA-CDCBI-CRSP_TBXZNFLUT5ARXHX5-2021",0.037037037037037,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_TEIUXXH3W2J5Q6AK-2021","USA-MA-CDCBI-CRSP_TBXZNFLUT5ARXHX5-2021",0.518518518518518,0,"Split Bottleneck"
"13","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021","USA-MA-CDCBI-CRSP_TBXZNFLUT5ARXHX5-2021",0.148148148148148,2,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_4ZQ3FAYGZTYZQ664-2021","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021",0.148148148148148,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_BDOJM2Z6DMGKPNMC-2021","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021",0.481481481481481,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_STRKUUYVUVDHG3QJ-2021","USA-MA-CDCBI-CRSP_72JPDBDJ3UPG7H5B-2021",0.37037037037037,0,"Same Consensus"
"17","Index","USA-MA-CDCBI-CRSP_STRKUUYVUVDHG3QJ-2021",1,NA,"Index Case"
