"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0037037037037037,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0148148148148148,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_F7A7HPUVVY44EGJF-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.00740740740740741,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_BVSQIM5O4GZSAIBB-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.137037037037037,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_TCIZIH4JMSEN3HAT-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0037037037037037,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_LLXP7AIGIGFMLJTL-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.303703703703704,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_HOSZL6MCRR7CQSWK-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0222222222222222,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_TGO7DJOAQQLEDFO2-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0037037037037037,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_5RIYEME76MX54SIN-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0259259259259259,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_QWXPHG2OECYISVXF-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.0148148148148148,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_3H24QV4FSD6TEA6V-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.12962962962963,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_GTKB5VEXIVFCLZHT-2021","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021",0.333333333333333,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_F7A7HPUVVY44EGJF-2021","USA-MA-CDCBI-CRSP_KCWGJCBPE3D3PBY3-2021",0.0185185185185185,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_UJ6VMQN7MW25X7MU-2021","USA-MA-CDCBI-CRSP_KCWGJCBPE3D3PBY3-2021",0.981481481481482,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_DKJ74O5IP3TLZXON-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.337037037037037,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_BVSQIM5O4GZSAIBB-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.0111111111111111,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_LLXP7AIGIGFMLJTL-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.0296296296296296,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_HOSZL6MCRR7CQSWK-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.0037037037037037,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_5RIYEME76MX54SIN-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.00740740740740741,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_QWXPHG2OECYISVXF-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.0037037037037037,0,"Same Consensus"
"21","USA-MA-CDCBI-CRSP_3H24QV4FSD6TEA6V-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.281481481481481,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_GTKB5VEXIVFCLZHT-2021","USA-MA-CDCBI-CRSP_ANROWTRUQ45WG6LL-2021",0.325925925925926,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_F7A7HPUVVY44EGJF-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.0037037037037037,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_JBQFOOAIDE4D27BF-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.0740740740740741,1,"Undetected Consensus Change"
"25","USA-MA-CDCBI-CRSP_TCIZIH4JMSEN3HAT-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.422222222222222,0,"Same Consensus"
"26","USA-MA-CDCBI-CRSP_HOSZL6MCRR7CQSWK-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.1,0,"Same Consensus"
"27","USA-MA-CDCBI-CRSP_TGO7DJOAQQLEDFO2-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.192592592592593,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_5RIYEME76MX54SIN-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.0851851851851852,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_I6FKJ64RNJR4ZJ2C-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.0037037037037037,1,"Undetected Consensus Change"
"30","USA-MA-CDCBI-CRSP_QWXPHG2OECYISVXF-2021","USA-MA-CDCBI-CRSP_6WF6NOZ5ADXSR5ZW-2021",0.118518518518519,0,"Same Consensus"
"31","USA-MA-CDCBI-CRSP_JBQFOOAIDE4D27BF-2021","USA-MA-CDCBI-CRSP_2IC4AMY7FR3OAKCR-2021",0.118518518518519,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_WBA6V4ABBRA3VXNB-2021","USA-MA-CDCBI-CRSP_2IC4AMY7FR3OAKCR-2021",0.0037037037037037,0,"Same Consensus"
