"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_U427DUYE7GQEYB4V-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0568475452196382,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_QXLI6Q3PAOPPK5VL-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.118863049095607,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_2A4UBORRF6CJ5CG5-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.607235142118863,0,"Split Bottleneck"
"4","USA-MA-CDCBI-CRSP_RCIGL3EY43OTYVSQ-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0258397932816537,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_G7CKSEKRT7N55PZC-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0723514211886305,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_HGNF5OGWLNP6DHNG-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.00258397932816537,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_6DSVZQ2H4UJMQ7W3-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.041343669250646,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_KBOZ57Y22HFKP7IC-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0103359173126615,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_CRPZEGGA6A6OAZVH-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0155038759689922,1,"Minor Allele to Fixation"
"10","USA-MA-CDCBI-CRSP_6GOON3F6OJQOAWGL-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.020671834625323,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_3XYGHX2VL3UVUGTF-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0155038759689922,1,"Minor Allele to Fixation"
"12","USA-MA-CDCBI-CRSP_BWECQDEZSPC75R6C-2021","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021",0.0129198966408269,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_U7HO3NPXLTZMH6P6-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.00516795865633075,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_U427DUYE7GQEYB4V-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0697674418604651,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_WOAOFUEW5WS5B3HP-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0103359173126615,1,"Minor Allele to Fixation"
"16","USA-MA-CDCBI-CRSP_2HKGJCZXGRMZY7BY-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0852713178294574,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_QXLI6Q3PAOPPK5VL-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0697674418604651,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_2A4UBORRF6CJ5CG5-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.00516795865633075,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_S63L2KGWWYPLYFKG-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0387596899224806,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_RCIGL3EY43OTYVSQ-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0878552971576227,0,"Same Consensus"
"21","USA-MA-CDCBI-CRSP_G46XAXID5JS5C3CG-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.126614987080103,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_DNC4WHVJJ3FXQC6K-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.00258397932816537,1,"Minor Allele to Fixation"
"23","USA-MA-CDCBI-CRSP_G7CKSEKRT7N55PZC-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0594315245478036,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_27OAOPRQ3J7EEGSR-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.00258397932816537,0,"Same Consensus"
"25","USA-MA-CDCBI-CRSP_ARCJOB2NDRLX4I3N-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.00258397932816537,0,"Same Consensus"
"26","USA-MA-CDCBI-CRSP_26NEO7TBKL4TLWZJ-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0103359173126615,0,"Same Consensus"
"27","USA-MA-CDCBI-CRSP_6DSVZQ2H4UJMQ7W3-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.020671834625323,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_KBOZ57Y22HFKP7IC-2021","USA-MA-CDCBI-CRSP_KJ273T7WSWHAUIQU-2021",0.0930232558139535,0,"Same Consensus"
