"","From","To","Probability","Distance","Relationship"
"1","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022",0.239316239316239,0,"Same Consensus"
"2","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022",0.0512820512820513,0,"Same Consensus"
"3","USA-MA-Broad-CRSP_2SIWIVR6L5C32E2E-2022","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022",0.273504273504274,0,"Same Consensus"
"4","USA-MA-Broad-CRSP_LT5DZLDPJ3WBEM2R-2022","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022",0.367521367521368,0,"Same Consensus"
"5","USA-MA-Broad-CRSP_Z5OY7EVLY2ZUCWCY-2022","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022",0.0683760683760684,0,"Same Consensus"
"6","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.0854700854700855,1,"Fixation to Minor Allele"
"7","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.0170940170940171,3,"Minor Allele to Fixation"
"8","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.00854700854700855,1,"Fixation to Minor Allele"
"9","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.102564102564103,1,"Fixation to Minor Allele"
"10","USA-MA-Broad-CRSP_2QUBLRUENUJUMVVA-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.11965811965812,1,"Fixation to Minor Allele"
"11","USA-MA-Broad-CRSP_KPIHWHCGOJ6ODXCY-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.478632478632479,1,"Fixation to Minor Allele"
"12","USA-MA-Broad-CRSP_45WNM3E6RZYNHV5D-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.111111111111111,1,"Fixation to Minor Allele"
"13","USA-MA-Broad-CRSP_Z5OY7EVLY2ZUCWCY-2022","USA-MA-Broad-CRSP_PWGA3LFDXL3BBDAM-2022",0.0769230769230769,1,"Fixation to Minor Allele"
"14","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.230769230769231,2,"Fixation to Minor Allele"
"15","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.0170940170940171,2,"Fixation to Minor Allele"
"16","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.333333333333333,2,"Fixation to Minor Allele"
"17","USA-MA-Broad-CRSP_2SIWIVR6L5C32E2E-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.00854700854700855,2,"Fixation to Minor Allele"
"18","USA-MA-Broad-CRSP_2QUBLRUENUJUMVVA-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.00854700854700855,2,"Fixation to Minor Allele"
"19","USA-MA-Broad-CRSP_KPIHWHCGOJ6ODXCY-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.128205128205128,2,"Fixation to Minor Allele"
"20","USA-MA-Broad-CRSP_45WNM3E6RZYNHV5D-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.0170940170940171,2,"Fixation to Minor Allele"
"21","USA-MA-Broad-CRSP_LT5DZLDPJ3WBEM2R-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.0341880341880342,0,"Same Consensus"
"22","USA-MA-Broad-CRSP_Z5OY7EVLY2ZUCWCY-2022","USA-MA-Broad-CRSP_MQNWCPOSZG2CFNOF-2022",0.222222222222222,2,"Fixation to Minor Allele"
"23","Index","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022",0.307692307692308,NA,"Index Case"
"24","USA-MA-Broad-CRSP_2SIWIVR6L5C32E2E-2022","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022",0.564102564102564,0,"Same Consensus"
"25","USA-MA-Broad-CRSP_LT5DZLDPJ3WBEM2R-2022","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022",0.0512820512820513,0,"Same Consensus"
"26","USA-MA-Broad-CRSP_PHB36DCKNRY6VIKH-2022","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022",0.0769230769230769,2,"Undetected Consensus Change"
"27","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022",0.196581196581197,0,"Same Consensus"
"28","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022",0.145299145299145,0,"Same Consensus"
"29","USA-MA-Broad-CRSP_2SIWIVR6L5C32E2E-2022","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022",0.153846153846154,0,"Same Consensus"
"30","USA-MA-Broad-CRSP_LT5DZLDPJ3WBEM2R-2022","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022",0.35042735042735,0,"Same Consensus"
"31","USA-MA-Broad-CRSP_Z5OY7EVLY2ZUCWCY-2022","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022",0.153846153846154,0,"Same Consensus"
"32","USA-MA-Broad-CRSP_BEUWOFGIKT6JFD2M-2022","USA-MA-Broad-CRSP_7PTEVB5BZOY7ESAH-2022",0.239316239316239,1,"Undetected Consensus Change"
"33","USA-MA-Broad-CRSP_BRGKG7VJSXVEI72H-2022","USA-MA-Broad-CRSP_7PTEVB5BZOY7ESAH-2022",0.00854700854700855,1,"Undetected Consensus Change"
"34","USA-MA-Broad-CRSP_HLH3Q7W3H7CDY3W6-2022","USA-MA-Broad-CRSP_7PTEVB5BZOY7ESAH-2022",0.307692307692308,1,"Undetected Consensus Change"
