"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022",0.222222222222222,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022",0.0317460317460317,2,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022",0.698412698412698,2,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_NKRSOYERL6CHCVI7-2022","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022",0.0476190476190476,2,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022","USA-MA-CDCBI-CRSP_AR7PXP5JU526XSJS-2022",0.0158730158730159,2,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_CLC7DBKLUTJNSWHM-2022","USA-MA-CDCBI-CRSP_AR7PXP5JU526XSJS-2022",0.984126984126984,1,"Undetected Consensus Change"
"7","Index","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022",0.0476190476190476,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022",0.698412698412698,2,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022",0.253968253968254,2,"Undetected Consensus Change"
"10","Index","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022",0.746031746031746,NA,"Index Case"
"11","USA-MA-CDCBI-CRSP_WF2VQLKDDQOQJ7FB-2022","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022",0.222222222222222,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_NKRSOYERL6CHCVI7-2022","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022",0.0317460317460317,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022","USA-MA-CDCBI-CRSP_CLC7DBKLUTJNSWHM-2022",1,1,"Undetected Consensus Change"
"14","Index","USA-MA-CDCBI-CRSP_NKRSOYERL6CHCVI7-2022",0.0317460317460317,NA,"Index Case"
"15","USA-MA-CDCBI-CRSP_FKABW5I7KK5EEXZL-2022","USA-MA-CDCBI-CRSP_NKRSOYERL6CHCVI7-2022",0.968253968253968,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_62BL5O5T57SQDJWX-2022","USA-MA-CDCBI-CRSP_PQGKLZXRLWFAMWQA-2022",1,0,"Same Consensus"
