"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.138888888888889,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.0555555555555556,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.00925925925925926,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.0185185185185185,1,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.0648148148148148,1,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_3VGW7RPVQ52CPO5G-2022",0.712962962962963,1,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022",0.101851851851852,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022",0.0925925925925926,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022",0.00925925925925926,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022",0.166666666666667,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022",0.62962962962963,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_VA5E73KINQPH6UIG-2022",0.00925925925925926,2,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_VA5E73KINQPH6UIG-2022",0.990740740740741,2,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.240740740740741,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.175925925925926,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.037037037037037,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.185185185185185,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.351851851851852,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_CDXKJ56XTZUXLLFC-2022","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022",0.00925925925925926,0,"Same Consensus"
"20","Index","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.212962962962963,NA,"Index Case"
"21","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.166666666666667,2,"Undetected Consensus Change"
"22","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.0462962962962963,2,"Undetected Consensus Change"
"23","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.0277777777777778,2,"Undetected Consensus Change"
"24","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.0462962962962963,2,"Undetected Consensus Change"
"25","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_LKHZXK4JR2POPSSP-2022",0.5,2,"Undetected Consensus Change"
"26","USA-MA-CDCBI-CRSP_VA5E73KINQPH6UIG-2022","USA-MA-CDCBI-CRSP_HFDYLAPMLG6EFZV3-2022",1,1,"Fixation to Minor Allele"
"27","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022",0.361111111111111,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022",0.166666666666667,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022",0.0555555555555556,0,"Same Consensus"
"30","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022",0.138888888888889,0,"Same Consensus"
"31","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022",0.277777777777778,0,"Same Consensus"
"32","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022",0.287037037037037,0,"Same Consensus"
"33","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022",0.157407407407407,0,"Same Consensus"
"34","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022",0.0925925925925926,0,"Same Consensus"
"35","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022",0.175925925925926,0,"Same Consensus"
"36","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022",0.287037037037037,0,"Same Consensus"
"37","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022",0.222222222222222,0,"Same Consensus"
"38","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022",0.175925925925926,0,"Same Consensus"
"39","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022",0.166666666666667,0,"Same Consensus"
"40","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022",0.0277777777777778,0,"Same Consensus"
"41","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022",0.407407407407407,0,"Same Consensus"
"42","USA-MA-CDCBI-CRSP_HVZR6AVYASSHH632-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.240740740740741,1,"Undetected Consensus Change"
"43","USA-MA-CDCBI-CRSP_EBMJ6L4UKUEWAIID-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.212962962962963,1,"Undetected Consensus Change"
"44","USA-MA-CDCBI-CRSP_FVFKX36KCCIYBB6V-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.185185185185185,1,"Undetected Consensus Change"
"45","USA-MA-CDCBI-CRSP_TZWUHBIIXO4ICT4G-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.0740740740740741,1,"Undetected Consensus Change"
"46","USA-MA-CDCBI-CRSP_TB5XZXE545RLPYBU-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.148148148148148,1,"Undetected Consensus Change"
"47","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022","USA-MA-CDCBI-CRSP_MSJ4AIPQAO3R2KUN-2022",0.138888888888889,1,"Undetected Consensus Change"
"48","Index","USA-MA-CDCBI-CRSP_LGTJIDNLAQXHPZ2Y-2022",1,NA,"Index Case"
