"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022","USA-MA-CDCBI-CRSP_LHDCNZLUJPLA2VII-2022",0.0277777777777778,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022","USA-MA-CDCBI-CRSP_LHDCNZLUJPLA2VII-2022",0.138888888888889,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022","USA-MA-CDCBI-CRSP_LHDCNZLUJPLA2VII-2022",0.833333333333333,1,"Undetected Consensus Change"
"4","Index","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022",0.222222222222222,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022",0.0277777777777778,0,"Same Consensus"
"6","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022",0.75,0,"Same Consensus"
"7","Index","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022",0.0277777777777778,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022",0.0277777777777778,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022",0.944444444444444,0,"Split Bottleneck"
"10","Index","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022",0.75,NA,"Index Case"
"11","USA-MA-CDCBI-CRSP_A7MIJQ6XPPLTDO5R-2022","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022",0.222222222222222,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_HLNDJK6KBH3AMIBJ-2022","USA-MA-CDCBI-CRSP_Y4YULGKNUDQIAFON-2022",0.0277777777777778,0,"Split Bottleneck"
