"","From","To","Probability","Distance","Relationship"
"1","Index","USA-NH-CDCBI-CRSP_CHDQQ2JOGIDBZIPN-2022",1,NA,"Index Case"
"2","Index","USA-MA-CDCBI-CRSP_VWITU5UDVIYMJYPX-2022",1,NA,"Index Case"
"3","Index","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.481481481481481,NA,"Index Case"
"4","USA-NH-CDCBI-CRSP_CHDQQ2JOGIDBZIPN-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0185185185185185,3,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_VWITU5UDVIYMJYPX-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.00617283950617284,2,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_RHPG2Q2RFK6GVZ43-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0246913580246914,2,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_FF75LHZV7LGSFDQI-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0123456790123457,2,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_OMG7LZXUCVKMVULE-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.246913580246914,2,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_QZ3USPQ2S6J5ZJMZ-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0493827160493827,2,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_KMIZ74LF6PXQOWSS-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0925925925925926,2,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_ZQIQN6WBJT5NDK27-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.0617283950617284,2,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_VECK2T5JWRH25NWQ-2022","USA-MA-CDCBI-CRSP_F5DSEHRYSW2L7PPR-2022",0.00617283950617284,1,"Undetected Consensus Change"
