"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_7K5FQNJ3YIODNP35-2021",1,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_P5QDSHNJFGYISRI6-2021","USA-MA-CDCBI-CRSP_GAEBXZBBIUQ3P652-2021",1,0,"Same Consensus"
"3","Index","USA-MA-CDCBI-CRSP_P5QDSHNJFGYISRI6-2021",0.418803418803419,NA,"Index Case"
"4","USA-MA-CDCBI-CRSP_7K5FQNJ3YIODNP35-2021","USA-MA-CDCBI-CRSP_P5QDSHNJFGYISRI6-2021",0.435897435897436,2,"Undetected Consensus Change"
"5","USA-MA-CDCBI-CRSP_ZEY2RUDCHKQWV2SR-2021","USA-MA-CDCBI-CRSP_P5QDSHNJFGYISRI6-2021",0.0683760683760684,2,"Undetected Consensus Change"
"6","USA-MA-CDCBI-CRSP_ZLELMY6KR437VCLN-2021","USA-MA-CDCBI-CRSP_P5QDSHNJFGYISRI6-2021",0.0769230769230769,3,"Undetected Consensus Change"
"7","USA-MA-CDCBI-CRSP_7K5FQNJ3YIODNP35-2021","USA-MA-CDCBI-CRSP_ZEY2RUDCHKQWV2SR-2021",0.957264957264957,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_ZLELMY6KR437VCLN-2021","USA-MA-CDCBI-CRSP_ZEY2RUDCHKQWV2SR-2021",0.0427350427350427,1,"Minor Allele to Fixation"
"9","USA-MA-CDCBI-CRSP_7K5FQNJ3YIODNP35-2021","USA-MA-CDCBI-CRSP_GV65X56URW4RJFWM-2021",0.00854700854700855,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_ZEY2RUDCHKQWV2SR-2021","USA-MA-CDCBI-CRSP_GV65X56URW4RJFWM-2021",0.0170940170940171,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_ZLELMY6KR437VCLN-2021","USA-MA-CDCBI-CRSP_GV65X56URW4RJFWM-2021",0.0512820512820513,1,"Minor Allele to Fixation"
