"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022",0.296296296296296,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022",0.296296296296296,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022",0.166666666666667,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022",0.12962962962963,0,"Same Consensus"
"5","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022",0.111111111111111,0,"Same Consensus"
"6","Index","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022",0.37037037037037,NA,"Index Case"
"7","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022",0.296296296296296,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022",0.0185185185185185,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022",0.185185185185185,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022",0.12962962962963,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022","USA-MA-CDCBI-CRSP_MV7MEULQCHK3UDPD-2022",0.259259259259259,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022","USA-MA-CDCBI-CRSP_MV7MEULQCHK3UDPD-2022",0.333333333333333,0,"Same Consensus"
"13","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022","USA-MA-CDCBI-CRSP_MV7MEULQCHK3UDPD-2022",0.0740740740740741,0,"Same Consensus"
"14","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022","USA-MA-CDCBI-CRSP_MV7MEULQCHK3UDPD-2022",0.222222222222222,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022","USA-MA-CDCBI-CRSP_MV7MEULQCHK3UDPD-2022",0.111111111111111,0,"Same Consensus"
"16","Index","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022",0.0925925925925926,NA,"Index Case"
"17","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022",0.166666666666667,0,"Same Consensus"
"18","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022",0.407407407407407,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022",0.148148148148148,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022",0.185185185185185,0,"Same Consensus"
"21","Index","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022",0.12962962962963,NA,"Index Case"
"22","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022",0.185185185185185,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022",0.314814814814815,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022",0.148148148148148,0,"Same Consensus"
"25","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022",0.222222222222222,0,"Same Consensus"
"26","Index","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022",0.111111111111111,NA,"Index Case"
"27","USA-MA-CDCBI-CRSP_NHPSCC6DYTLG3WC4-2022","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022",0.240740740740741,0,"Same Consensus"
"28","USA-MA-CDCBI-CRSP_FQYELTHQSHW7KEQ3-2022","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022",0.388888888888889,0,"Same Consensus"
"29","USA-MA-CDCBI-CRSP_GQW2JSVPH5T7YZQZ-2022","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022",0.148148148148148,0,"Same Consensus"
"30","USA-MA-CDCBI-CRSP_WKOKT3K7U73EF6NW-2022","USA-MA-CDCBI-CRSP_RU7C7MERUAFZ2627-2022",0.111111111111111,0,"Same Consensus"
