"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022",0.277777777777778,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022",0.0555555555555556,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022",0.444444444444444,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022",0.222222222222222,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022",0.0555555555555556,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022",0.305555555555556,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022",0.444444444444444,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022",0.194444444444444,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022",0.5,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022",0.25,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022",0.0555555555555556,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022",0.194444444444444,0,"Same Consensus"
"13","Index","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022",0.166666666666667,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_Z6YBZYZ3CWB4Y54Q-2022","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022",0.194444444444444,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_6AAH3SOCYUGYPH52-2022","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022",0.0277777777777778,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_HRAYHQ6ONQGAPJK2-2022","USA-MA-CDCBI-CRSP_SALEOR3ADGJ2VHV4-2022",0.611111111111111,0,"Same Consensus"
