"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022",0.166666666666667,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022",0.166666666666667,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022",0.305555555555556,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022",0.361111111111111,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022",0.416666666666667,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022",0.111111111111111,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022",0.222222222222222,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022",0.25,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022",0.194444444444444,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022",0.333333333333333,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022",0.166666666666667,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022",0.305555555555556,0,"Same Consensus"
"13","Index","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022",0.222222222222222,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_BCQBDDZ6FCMS54IF-2022","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022",0.222222222222222,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_MYIADCO6NF6ZPCUS-2022","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022",0.0833333333333333,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_P5FFIDVMKHCJWCDA-2022","USA-MA-CDCBI-CRSP_RJQLO23TP7VW4F6K-2022",0.472222222222222,0,"Same Consensus"
