"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021","USA-MA-CDCBI-CRSP_CIG26NAP3ZZN2J5K-2021",0.425925925925926,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_G7WS622ARKEMDT7W-2021","USA-MA-CDCBI-CRSP_CIG26NAP3ZZN2J5K-2021",0.537037037037037,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_SRES4EC7LTCXRRQB-2021","USA-MA-CDCBI-CRSP_CIG26NAP3ZZN2J5K-2021",0.037037037037037,2,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021","USA-MA-CDCBI-CRSP_ZQGKC5TUKR53IQEA-2021",1,1,"Undetected Consensus Change"
"5","Index","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021",0.87037037037037,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_ORKBTNGZTTUDXUET-2021","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021",0.12962962962963,1,"Fixation to Minor Allele"
"7","USA-MA-CDCBI-CRSP_CIG26NAP3ZZN2J5K-2021","USA-MA-CDCBI-CRSP_G7WS622ARKEMDT7W-2021",0.462962962962963,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021","USA-MA-CDCBI-CRSP_G7WS622ARKEMDT7W-2021",0.518518518518518,1,"Undetected Consensus Change"
"9","USA-MA-CDCBI-CRSP_SRES4EC7LTCXRRQB-2021","USA-MA-CDCBI-CRSP_G7WS622ARKEMDT7W-2021",0.0185185185185185,2,"Undetected Consensus Change"
"10","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021","USA-MA-CDCBI-CRSP_SRES4EC7LTCXRRQB-2021",1,1,"Undetected Consensus Change"
"11","Index","USA-MA-CDCBI-CRSP_ORKBTNGZTTUDXUET-2021",0.12962962962963,NA,"Index Case"
"12","USA-MA-CDCBI-CRSP_Z7P2KQ2SHJN2FTOJ-2021","USA-MA-CDCBI-CRSP_ORKBTNGZTTUDXUET-2021",0.87037037037037,1,"Minor Allele to Fixation"
