"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021",0.740740740740741,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021",0.185185185185185,1,"Split Bottleneck"
"3","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021",0.0740740740740741,1,"Split Bottleneck"
"4","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021","USA-MA-CDCBI-CRSP_YLC4G3TUS6M3JW3L-2021",1,2,"Undetected Consensus Change"
"5","Index","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021",0.0555555555555556,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021",0.037037037037037,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021",0.685185185185185,1,"Minor Allele to Fixation"
"8","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021",0.222222222222222,1,"Minor Allele to Fixation"
"9","Index","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021",0.833333333333333,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021",0.037037037037037,1,"Fixation to Minor Allele"
"11","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021",0.12962962962963,0,"Split Bottleneck"
"12","USA-MA-CDCBI-CRSP_EK7URL2K2DFXZ2JQ-2021","USA-MA-CDCBI-CRSP_ZJG7MX5WTIKIVPP4-2021",1,3,"Undetected Consensus Change"
"13","Index","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021",0.111111111111111,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_GWSV5HAWSLNGRR5Q-2021","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021",0.0185185185185185,1,"Fixation to Minor Allele"
"15","USA-MA-CDCBI-CRSP_XBCVWKWNR4VX4YHZ-2021","USA-MA-CDCBI-CRSP_HBZJWFSJV5PKMECK-2021",0.87037037037037,0,"Split Bottleneck"
