"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_XSVBJLEXGDVO5SNP-2021","USA-MA-CDCBI-CRSP_6FX4LAIRP3CQ6EJ7-2021",0.111111111111111,2,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_CFLKWH23VOXOQTEM-2021","USA-MA-CDCBI-CRSP_6FX4LAIRP3CQ6EJ7-2021",0.694444444444444,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021","USA-MA-CDCBI-CRSP_6FX4LAIRP3CQ6EJ7-2021",0.194444444444444,2,"Undetected Consensus Change"
"4","Index","USA-MA-CDCBI-CRSP_XSVBJLEXGDVO5SNP-2021",0.0555555555555556,NA,"Index Case"
"5","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021","USA-MA-CDCBI-CRSP_XSVBJLEXGDVO5SNP-2021",0.944444444444444,2,"Split Bottleneck"
"6","Index","USA-MA-CDCBI-CRSP_CFLKWH23VOXOQTEM-2021",0.0555555555555556,NA,"Index Case"
"7","USA-MA-CDCBI-CRSP_XSVBJLEXGDVO5SNP-2021","USA-MA-CDCBI-CRSP_CFLKWH23VOXOQTEM-2021",0.166666666666667,1,"Minor Allele to Fixation"
"8","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021","USA-MA-CDCBI-CRSP_CFLKWH23VOXOQTEM-2021",0.777777777777778,1,"Minor Allele to Fixation"
"9","Index","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021",0.888888888888889,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_XSVBJLEXGDVO5SNP-2021","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021",0.0555555555555556,2,"Split Bottleneck"
"11","USA-MA-CDCBI-CRSP_CFLKWH23VOXOQTEM-2021","USA-MA-CDCBI-CRSP_K6PFAYTU7BKSAWRR-2021",0.0555555555555556,1,"Fixation to Minor Allele"
