"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021","USA-MA-CDCBI-CRSP_KXOWWHGQ57KFNDHG-2021",0.0185185185185185,1,"Undetected Consensus Change"
"2","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021","USA-MA-CDCBI-CRSP_KXOWWHGQ57KFNDHG-2021",0.12962962962963,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021","USA-MA-CDCBI-CRSP_KXOWWHGQ57KFNDHG-2021",0.37037037037037,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021","USA-MA-CDCBI-CRSP_KXOWWHGQ57KFNDHG-2021",0.481481481481481,1,"Undetected Consensus Change"
"5","Index","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021",0.0185185185185185,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021",0.240740740740741,0,"Same Consensus"
"7","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021",0.37037037037037,0,"Same Consensus"
"8","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021",0.37037037037037,0,"Same Consensus"
"9","Index","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021",0.0740740740740741,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021",0.037037037037037,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021",0.388888888888889,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021",0.5,0,"Same Consensus"
"13","Index","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021",0.0925925925925926,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021",0.037037037037037,0,"Same Consensus"
"15","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021",0.240740740740741,0,"Same Consensus"
"16","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021",0.62962962962963,0,"Same Consensus"
"17","USA-MA-CDCBI-CRSP_KXOWWHGQ57KFNDHG-2021","USA-MA-CDCBI-CRSP_U3DCXKL5QF7E43RF-2021",0.0185185185185185,1,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021","USA-MA-CDCBI-CRSP_U3DCXKL5QF7E43RF-2021",0.314814814814815,0,"Same Consensus"
"19","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021","USA-MA-CDCBI-CRSP_U3DCXKL5QF7E43RF-2021",0.611111111111111,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021","USA-MA-CDCBI-CRSP_U3DCXKL5QF7E43RF-2021",0.0555555555555556,0,"Same Consensus"
"21","Index","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021",0.814814814814815,NA,"Index Case"
"22","USA-MA-CDCBI-CRSP_NZUFAMN6IPJ6NLFY-2021","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021",0.0185185185185185,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_YJBSUTVDBAN2UED2-2021","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021",0.0740740740740741,0,"Same Consensus"
"24","USA-MA-CDCBI-CRSP_YJXXYA6N42RT45PZ-2021","USA-MA-CDCBI-CRSP_7AWH6SRLVIBF7EEW-2021",0.0925925925925926,0,"Same Consensus"
