"","From","To","Probability","Distance","Relationship"
"1","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021",0.285714285714286,0,"Same Consensus"
"2","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021",0.428571428571429,0,"Same Consensus"
"3","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021",0.0634920634920635,0,"Same Consensus"
"4","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021",0.222222222222222,0,"Same Consensus"
"5","Index","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021",0.317460317460317,NA,"Index Case"
"6","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021",0.682539682539683,0,"Same Consensus"
"7","Index","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021",0.682539682539683,NA,"Index Case"
"8","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021",0.317460317460317,0,"Same Consensus"
"9","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021",0.396825396825397,0,"Same Consensus"
"10","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021",0.142857142857143,0,"Same Consensus"
"11","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021",0.19047619047619,0,"Same Consensus"
"12","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021",0.26984126984127,0,"Same Consensus"
"13","Index","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.619047619047619,NA,"Index Case"
"14","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.0952380952380952,2,"Undetected Consensus Change"
"15","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.0317460317460317,2,"Undetected Consensus Change"
"16","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.142857142857143,2,"Undetected Consensus Change"
"17","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.0476190476190476,2,"Undetected Consensus Change"
"18","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021","USA-MA-CDCBI-CRSP_3HHS4H5CVZKQB3KE-2021",0.0634920634920635,2,"Undetected Consensus Change"
"19","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021",0.206349206349206,0,"Same Consensus"
"20","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021",0.253968253968254,0,"Same Consensus"
"21","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021",0.46031746031746,0,"Same Consensus"
"22","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021",0.0793650793650794,0,"Same Consensus"
"23","USA-MA-CDCBI-CRSP_LQEWO7ATOVK6RGXA-2021","USA-MA-CDCBI-CRSP_54SANHBIUJC5RPPN-2021",0.0634920634920635,1,"Undetected Consensus Change"
"24","USA-MA-CDCBI-CRSP_EM2IRF3QIREKWQ22-2021","USA-MA-CDCBI-CRSP_54SANHBIUJC5RPPN-2021",0.396825396825397,1,"Undetected Consensus Change"
"25","USA-MA-CDCBI-CRSP_AWKPAUXBDDRGGCTI-2021","USA-MA-CDCBI-CRSP_54SANHBIUJC5RPPN-2021",0.396825396825397,1,"Undetected Consensus Change"
"26","USA-MA-CDCBI-CRSP_GSJH2RKGJM5MTAK7-2021","USA-MA-CDCBI-CRSP_54SANHBIUJC5RPPN-2021",0.0476190476190476,1,"Undetected Consensus Change"
"27","USA-MA-CDCBI-CRSP_WDVEZFUMFVRQNFAQ-2021","USA-MA-CDCBI-CRSP_54SANHBIUJC5RPPN-2021",0.0952380952380952,1,"Undetected Consensus Change"
