"","From","To","Probability","Distance","Relationship"
"1","Index","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021",0.958333333333333,NA,"Index Case"
"2","USA-MA-CDCBI-CRSP_ABQ5UQY3AWYLTE7Q-2021","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021",0.0416666666666667,1,"Undetected Consensus Change"
"3","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_3O3MEJBLMAJWKUBO-2021",0.638888888888889,1,"Undetected Consensus Change"
"4","USA-MA-CDCBI-CRSP_5PROZFJGBCWGL4C7-2021","USA-MA-CDCBI-CRSP_3O3MEJBLMAJWKUBO-2021",0.361111111111111,0,"Split Bottleneck"
"5","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_P6RSBZF3PKZTRHUE-2021",1,0,"Same Consensus"
"6","Index","USA-MA-CDCBI-CRSP_ABQ5UQY3AWYLTE7Q-2021",0.0416666666666667,NA,"Index Case"
"7","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_ABQ5UQY3AWYLTE7Q-2021",0.958333333333333,1,"Undetected Consensus Change"
"8","USA-MA-CDCBI-CRSP_ARF5RB7QBHGTWXP2-2021","USA-MA-CDCBI-CRSP_W5EN3UZCJ2L5IHT7-2021",1,1,"Undetected Consensus Change"
"9","Index","USA-MA-CDCBI-CRSP_ARF5RB7QBHGTWXP2-2021",0.777777777777778,NA,"Index Case"
"10","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_ARF5RB7QBHGTWXP2-2021",0.222222222222222,2,"Undetected Consensus Change"
"11","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_NWGBZR7HLMGZ5B7E-2021",0.0833333333333333,1,"Undetected Consensus Change"
"12","USA-MA-CDCBI-CRSP_P6RSBZF3PKZTRHUE-2021","USA-MA-CDCBI-CRSP_NWGBZR7HLMGZ5B7E-2021",0.916666666666667,1,"Undetected Consensus Change"
"13","USA-MA-CDCBI-CRSP_6QTL5O75N7SVPMKF-2021","USA-MA-CDCBI-CRSP_5PROZFJGBCWGL4C7-2021",0.361111111111111,1,"Undetected Consensus Change"
"14","USA-MA-CDCBI-CRSP_3O3MEJBLMAJWKUBO-2021","USA-MA-CDCBI-CRSP_5PROZFJGBCWGL4C7-2021",0.638888888888889,0,"Split Bottleneck"
